Project Name,Project Link,File Name,File Link,Function Name,Line No,Link,Role,Type
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/promisifiedBus.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L40,Stub,40,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L40,Stub,Device Communication
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/promisifiedBus.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L57,Stub,57,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L57,Stub,Device Communication
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/promisifiedBus.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L73,Stub,73,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L73,Stub,Device Communication
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/promisifiedBus.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L93,Stub,93,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L93,Stub,Device Communication
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/promisifiedBus.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L113,Stub,113,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L113,Stub,Device Communication
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/promisifiedBus.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L133,Stub,133,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L133,Stub,Device Communication
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/promisifiedBus.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L151,Stub,151,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L151,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/promisifiedBus.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L172,Stub,172,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L172,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/promisifiedBus.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L190,Stub,190,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L190,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/promisifiedBus.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L207,Stub,207,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L207,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/promisifiedBus.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L225,Stub,225,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L225,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/promisifiedBus.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L243,Stub,243,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L243,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/promisifiedBus.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L264,Stub,264,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L264,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/promisifiedBus.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L283,Stub,283,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L283,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/promisifiedBus.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L304,Stub,304,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L304,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/promisifiedBus.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L322,Stub,322,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/promisifiedBus.js#L322,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/readBlock.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readBlock.js#L24,Stub,24,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readBlock.js#L24,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/readBlock.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readBlock.js#L30,Stub,30,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readBlock.js#L30,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/readBlockSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readBlockSync.js#L24,Stub,24,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readBlockSync.js#L24,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/readBlockSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readBlockSync.js#L26,Stub,26,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readBlockSync.js#L26,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/readByte.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readByte.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readByte.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/readByte.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readByte.js#L33,Stub,33,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readByte.js#L33,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/readByteSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readByteSync.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readByteSync.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/readByteSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readByteSync.js#L31,Stub,31,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readByteSync.js#L31,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/readI2cBlock.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readI2cBlock.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readI2cBlock.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/readI2cBlock.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readI2cBlock.js#L29,Stub,29,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readI2cBlock.js#L29,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/readI2cBlockSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readI2cBlockSync.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readI2cBlockSync.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/readI2cBlockSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readI2cBlockSync.js#L25,Stub,25,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readI2cBlockSync.js#L25,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/readWord.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readWord.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readWord.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/readWord.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readWord.js#L29,Stub,29,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readWord.js#L29,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/readWordSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readWordSync.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readWordSync.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/readWordSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readWordSync.js#L25,Stub,25,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/readWordSync.js#L25,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/receiveByte.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/receiveByte.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/receiveByte.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/receiveByte.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/receiveByte.js#L29,Stub,29,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/receiveByte.js#L29,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/receiveByteSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/receiveByteSync.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/receiveByteSync.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/receiveByteSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/receiveByteSync.js#L25,Stub,25,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/receiveByteSync.js#L25,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/scan.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/scan.js#L26,Stub,26,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/scan.js#L26,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/scan.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/scan.js#L33,Stub,33,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/scan.js#L33,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/scanSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/scanSync.js#L26,Stub,26,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/scanSync.js#L26,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/scanSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/scanSync.js#L32,Stub,32,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/scanSync.js#L32,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/sendByte.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/sendByte.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/sendByte.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/sendByte.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/sendByte.js#L29,Stub,29,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/sendByte.js#L29,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/sendByteSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/sendByteSync.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/sendByteSync.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/sendByteSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/sendByteSync.js#L24,Stub,24,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/sendByteSync.js#L24,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeBlock.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeBlock.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeBlock.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeBlock.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeBlock.js#L29,Stub,29,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeBlock.js#L29,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeBlockSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeBlockSync.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeBlockSync.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeBlockSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeBlockSync.js#L24,Stub,24,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeBlockSync.js#L24,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeByte.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeByte.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeByte.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeByte.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeByte.js#L29,Stub,29,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeByte.js#L29,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeByteSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeByteSync.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeByteSync.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeByteSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeByteSync.js#L24,Stub,24,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeByteSync.js#L24,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeI2cBlock.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeI2cBlock.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeI2cBlock.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeI2cBlock.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeI2cBlock.js#L29,Stub,29,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeI2cBlock.js#L29,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeI2cBlockSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeI2cBlockSync.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeI2cBlockSync.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeI2cBlockSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeI2cBlockSync.js#L24,Stub,24,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeI2cBlockSync.js#L24,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeQuick.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeQuick.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeQuick.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeQuick.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeQuick.js#L29,Stub,29,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeQuick.js#L29,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeQuickSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeQuickSync.js#L23,Stub,23,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeQuickSync.js#L23,,
fivdi/i2c-bus,https://github.com/fivdi/i2c-bus,test/writeQuickSync.js,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeQuickSync.js#L24,Stub,24,https://github.com/fivdi/i2c-bus/blob/d6a42496d0b75a93dc5f53d27a405658eaae261c/test/writeQuickSync.js#L24,,
